symbol,name,price,open,high,low,close,marketCap,volume,industry
NVDA,NVIDIA Corporation Common Stock,225.51,228.02999877929688,228.9499969482422,224.02000427246094,225.50999450683594,5434791000000.0,89486315,Technology
AAPL,Apple Inc. Common Stock,337.02,341.0799865722656,341.79998779296875,335.5,337.0199890136719,4918530543600.0,31585510,Technology
GOOGL,Alphabet Inc. Class A Common Stock,337.83,349.8599853515625,350.0,337.45001220703125,337.8299865722656,4131660900000.0,35458356,Technology
GOOG,Alphabet Inc. Class C Capital Stock,334.98,346.29998779296875,346.3299865722656,334.20001220703125,334.9800109863281,4096805400000.0,23177331,Technology
MSFT,Microsoft Corporation Common Stock,500.59,500.760009765625,509.44000244140625,495.8800048828125,500.5899963378906,3717153817340.0,19415613,Technology
AMZN,Amazon.com Inc. Common Stock,249.27,253.0,253.99000549316406,247.75999450683594,249.27000427246094,2688704384092.0,43999061,Consumer Discretionary
META,Meta Platforms Inc. Class A Common Stock,744.1,747.5999755859375,763.9000244140625,739.510009765625,744.0999755859375,1895599382023.0,30344472,Technology
AVGO,Broadcom Inc. Common Stock,354.99,362.20001220703125,362.8999938964844,354.010009765625,354.989990234375,1694590865776.0,23333340,Technology
TSLA,Tesla Inc. Common Stock,380.12,380.1000061035156,386.70001220703125,377.5799865722656,380.1199951171875,1501301955407.0,33426129,Industrials
MU,Micron Technology Inc. Common Stock,1071.88,1100.0699462890625,1105.5,1064.25,1071.8800048828125,1210573930694.0,21469773,Technology
BRK/B,Berkshire Hathaway Inc.,507.17,503.8599853515625,511.2799987792969,502.80999755859375,507.1700134277344,1118974938030.0,5400097,
LLY,Eli Lilly and Company Common Stock,1150.99,1174.7099609375,1188.8800048828125,1145.97998046875,1150.989990234375,1083492568244.0,2154156,Health Care
AMD,Advanced Micro Devices Inc. Common Stock,614.61,621.5,624.6900024414062,608.0800170898438,614.6099853515625,1003335485564.0,16298578,Technology
JPM,JP Morgan Chase & Co. Common Stock,337.53,337.6099853515625,341.44000244140625,336.9800109863281,337.5299987792969,897217586398.0,7067866,Finance
WMT,Walmart Inc. Common Stock,110.53,110.22000122070312,111.2300033569336,109.48999786376953,110.52999877929688,876916972018.0,22711490,Consumer Discretionary
XOM,ExxonMobil Holdings Corporation Common Stock,161.23,159.6199951171875,162.1199951171875,159.4199981689453,161.22999572753906,662963565311.0,12568936,Energy
JNJ,Johnson & Johnson Common Stock,269.17,269.4700012207031,272.1400146484375,266.5,269.1700134277344,648672405354.0,6632697,Health Care
INTC,Intel Corporation Common Stock,122.6,123.87000274658203,124.25,119.44000244140625,122.5999984741211,647949522049.0,85145578,Technology
V,Visa Inc.,361.52,361.239990234375,366.3299865722656,360.0,361.5199890136719,645947748942.0,5125549,Consumer Discretionary
MA,Mastercard Incorporated Common Stock,559.92,555.780029296875,565.75,554.0,559.9199829101562,490495485605.0,2879029,Consumer Discretionary
ABBV,AbbVie Inc. Common Stock,265.08,266.0,269.3900146484375,263.5899963378906,265.0799865722656,468427449908.0,3466371,Health Care
PLTR,Palantir Technologies Inc. Class A Common Stock,191.79,186.2899932861328,193.7899932861328,182.94000244140625,191.7899932861328,460689836929.0,35035039,Technology
ORCL,Oracle Corporation Common Stock,144.56,148.3000030517578,148.66000366210938,144.22999572753906,144.55999755859375,437111276160.0,22603141,Technology
CSCO,Cisco Systems Inc. Common Stock (DE),106.43,106.22000122070312,106.87999725341797,105.91000366210938,106.43000030517578,419609520893.0,17630911,Telecommunications
CVX,Chevron Corporation Common Stock,205.51,204.4600067138672,207.0,203.47999572753906,205.50999450683594,406040754520.0,8257750,Energy
COST,Costco Wholesale Corporation Common Stock,904.7,901.3099975585938,905.5900268554688,893.3599853515625,904.7000122070312,401215273979.0,2280797,Consumer Discretionary
BAC,Bank of America Corporation Common Stock,56.0,55.91999816894531,56.47999954223633,55.7400016784668,56.0,391593908440.0,36695595,Finance
LRCX,Lam Research Corporation Common Stock,307.28,307.5,309.75,298.55999755859375,307.2799987792969,384505916880.0,9644617,Technology
KO,Coca-Cola Company (The) Common Stock,88.09,88.94999694824219,89.0,87.61000061035156,88.08999633789062,379011562816.0,13003164,Consumer Staples
AMAT,Applied Materials Inc. Common Stock,474.38,471.2300109863281,474.8999938964844,461.0,474.3800048828125,376466755010.0,4585544,Technology
CAT,Caterpillar Inc. Common Stock,812.02,803.969970703125,816.760009765625,798.530029296875,812.02001953125,373265203366.0,2788667,Industrials
MRK,Merck & Company Inc. Common Stock (new),148.08,151.32000732421875,152.00999450683594,146.88999938964844,148.0800018310547,365338776155.0,9699605,Health Care
DELL,Dell Technologies Inc. Class C Common Stock ,549.83,559.0,570.719970703125,542.22998046875,549.8300170898438,349588924333.0,8239723,Technology
